0	0.972297
1	1.011100
2	0.990060
3	1.200189
4	0.994735
5	1.012830
6	1.003399
7	0.967111
8	0.991099
9	1.014316
10	0.935627
11	0.966523
12	1.014973
13	0.973426
14	0.999453
15	0.956744
16	0.999027
17	1.012757
18	1.013748
19	0.991455
20	0.996501
21	1.012327
22	1.001923
23	1.024981
24	1.003917
25	1.006814
26	0.972925
27	1.014364
28	1.003859
29	0.974525
30	0.995481
31	0.985184
32	0.999236
33	0.987713
34	0.992687
35	1.010990
36	1.003590
37	0.997944
38	1.006683
39	0.994078
40	0.968540
41	1.042702
42	1.022385
43	0.991035
44	1.002667
45	1.072557
46	0.985916
47	1.061886
48	0.994565
49	1.125315
50	1.068963
51	1.011708
52	0.956800
53	0.992897
54	0.967655
55	0.989210
58	2.254373
60	0.742563
62	1.520593
64	0.994590
65	0.969739
66	1.006794
67	1.013780
68	0.977351
69	0.997355
70	0.982907
71	1.009761
72	0.979783
73	1.003786
75	0.994408
76	0.977271
77	0.992461
78	1.039260
79	1.002499
80	0.972590
81	1.003204
82	0.994562
83	1.008366
84	0.984133
85	1.013114
86	1.005987
87	0.981703
88	0.969393
89	0.987237
90	1.001801
91	1.023098
92	1.036893
93	1.062588
94	1.015280
95	0.993925
96	1.008207
97	0.990641
98	1.065098
99	1.043452
100	0.998700
101	1.017500
102	0.979350
103	3.829008
104	0.962161
105	0.974831
106	1.003746
107	1.005307
108	0.970713
109	1.026498
110	1.006332
111	1.016733
112	1.033982
113	1.041552
114	0.980081
115	0.972179
116	0.994936
117	1.014570
118	0.991366
119	0.983431
120	1.015686
121	1.004877
122	1.017147
123	1.000114
124	0.988854
125	1.030035
126	1.021644
127	1.044653
144	1.010951
145	0.847175
146	1.024374
147	1.051811
148	0.987247
149	1.036899
150	0.973416
151	1.042527
152	1.355798
153	1.016105
154	0.955708
155	1.012085
156	0.958911
157	0.976241
158	0.973509
159	0.952815
160	1.002238
161	0.980887
162	1.004270
163	1.002319
164	1.003587
165	0.986363
166	0.967961
167	1.122975
168	1.017042
169	0.986882
170	1.005211
171	0.997625
172	0.972559
173	1.232384
174	1.031829
175	1.003629
192	0.876500
193	0.886070
194	1.013401
195	0.967558
196	0.988164
197	1.019916
198	2.592587
199	1.025541
200	0.959043
201	0.946916
202	0.999980
203	0.990125
204	0.999431
205	0.980606
206	1.042178
207	1.002181
208	0.983145
209	1.052872
210	0.949710
211	0.976165
212	0.970057
213	0.996349
214	0.965758
215	0.988935
216	0.990732
217	0.983094
218	0.948535
219	1.056297
220	1.038633
221	0.952076
222	0.985834
223	0.995970
224	1.023632
225	1.038353
226	1.041135
227	1.019099
228	1.007307
229	1.043781
230	1.040571
231	1.057832
232	1.020245
233	1.021110
234	1.040366
235	1.071442
236	1.045809
237	1.063422
238	1.012131
239	0.967146
240	1.048653
241	1.024864
242	1.025365
243	0.998293
244	1.019734
245	1.029790
246	0.999380
247	1.012402
248	1.036742
249	0.994317
250	0.994298
251	1.023521
252	0.996329
253	0.991865
254	0.997790
255	1.001879
256	0.986088
257	0.972633
258	0.975900
259	0.986724
260	0.998085
261	1.029466
262	0.953097
263	0.965537
264	0.960460
265	0.973349
266	1.007713
267	1.010929
268	0.995003
269	1.000512
270	0.989140
271	0.994018
272	0.975676
273	1.054643
274	1.007736
275	1.019948
276	0.991665
277	1.033495
278	0.997228
279	1.043357
280	1.015387
281	1.017146
282	0.984577
283	1.060538
284	1.014561
285	1.045444
286	0.978941
287	2.944992
288	1.004675
289	1.032777
290	0.995119
291	0.992158
292	1.017633
293	1.022139
294	0.999549
295	1.020953
296	0.960437
297	1.027553
298	0.979988
299	1.041387
300	0.983113
301	1.010975
302	0.982238
303	0.999769
304	0.992228
305	1.022787
306	0.998798
307	1.000595
308	1.002913
309	1.005582
310	0.969461
311	0.994795
312	0.967878
313	0.998094
314	0.999176
315	1.095387
316	1.003124
317	0.986828
318	0.963120
319	0.997375
320	0.956492
321	0.983364
322	0.970777
323	1.049932
324	1.755110
325	0.950380
326	0.907491
327	0.965540
328	1.966212
329	0.974934
330	0.938129
331	0.970830
332	1.006390
333	1.003669
334	0.981098
335	1.009056
336	1.032157
337	1.064755
338	0.980581
339	1.028783
340	0.978694
341	1.020393
342	0.981871
343	1.019697
344	0.963788
345	0.999138
346	1.004330
347	0.990177
348	0.986689
349	0.982239
350	0.992279
351	1.009486
352	0.972359
353	2.999387
354	0.975618
355	0.998873
356	1.006611
357	1.026269
358	1.032575
359	0.980952
360	1.008868
361	1.003225
362	1.011553
363	1.015417
364	1.004769
365	1.021236
366	1.013587
367	1.010804
368	1.002806
369	1.015810
370	1.014962
371	0.997595
372	0.980857
373	0.988273
374	1.001478
375	0.949543
376	0.967534
377	0.998153
378	0.998525
379	0.995906
380	0.964855
381	0.981563
382	1.013757
383	1.059163
400	0.991868
401	1.101622
402	1.029476
403	1.000810
404	0.984472
405	1.016976
406	0.987205
407	1.001230
408	1.006735
409	1.030010
410	0.998392
411	1.025730
412	1.028069
413	1.035276
414	0.989766
415	1.028552
416	1.026694
417	0.986497
418	0.991407
419	0.987380
420	0.992709
421	1.016535
422	1.023088
423	0.983189
424	1.010500
425	1.015769
426	1.017822
427	1.032105
428	0.998442
429	0.975340
430	1.020521
431	1.009584
448	0.980155
449	1.001294
450	1.032186
451	1.019940
452	0.986918
453	1.018492
454	1.000389
455	1.011440
456	0.997793
457	1.010667
458	1.003164
459	1.030915
460	1.008446
461	0.983552
462	0.999920
463	1.021917
464	1.007694
465	1.008234
466	1.003636
467	1.004843
468	1.027339
469	1.012179
470	1.014120
471	1.023629
472	0.990458
473	1.029222
474	1.014245
475	1.036760
476	0.995086
477	1.015616
478	1.063961
479	1.009540
480	1.038075
481	1.031471
482	0.960628
483	0.981751
484	0.996669
485	0.988299
486	1.021876
487	1.021266
488	1.013185
489	1.018869
490	0.998691
491	1.007890
492	1.001878
493	1.022103
494	0.982180
495	0.979355
496	1.038165
497	1.011316
498	1.006941
499	0.968676
500	0.967234
501	0.995813
502	0.980418
503	0.993512
504	1.001432
505	1.027757
506	0.986010
507	0.977280
508	0.935237
509	0.961522
510	1.003877
511	0.978527
512	1.008202
513	1.014081
514	0.992799
515	1.001776
516	0.977324
517	1.011861
518	0.996706
519	1.040061
520	0.979638
521	1.070323
522	1.030612
523	1.016498
524	1.014643
525	0.977152
526	0.993865
527	1.212114
528	1.034281
529	0.995952
530	1.006117
531	0.986338
532	0.993357
533	0.985750
534	0.968679
535	0.983553
536	0.991870
537	1.001158
538	0.990527
539	1.004430
540	0.977020
541	0.961946
542	0.967469
543	0.972404
544	0.992852
545	1.011189
546	1.016725
547	1.019754
548	0.954617
549	0.996042
550	1.004602
551	1.023497
552	1.012009
553	0.993625
554	2.568026
555	0.988474
556	0.972454
557	1.030127
558	0.949794
559	1.015145
560	1.019682
561	0.991132
562	0.998521
563	1.017625
564	0.992728
565	1.057484
566	1.039570
567	1.022427
568	1.006079
569	0.992302
570	1.015731
571	1.003110
572	0.998605
573	1.011690
574	1.008987
575	1.074072
576	1.019853
577	1.079470
578	0.982826
579	0.979399
580	1.009170
581	1.015418
582	1.005018
583	1.016321
584	1.005139
585	1.019564
586	1.008831
587	1.014454
588	1.010198
589	0.993074
590	0.995706
591	0.984741
592	1.056474
593	1.065083
594	1.250478
595	1.100423
596	1.062969
597	1.033380
598	1.038144
599	1.057975
600	0.961821
601	0.990455
602	0.959925
603	0.966773
604	0.989502
605	0.971816
606	0.980069
607	0.973731
608	0.972197
609	0.979113
610	0.994445
611	0.991238
612	0.945056
613	1.002848
614	0.995749
615	0.999296
616	0.985076
617	1.003195
618	0.978623
619	0.980624
620	0.944323
621	0.990304
622	0.998144
623	0.940050
624	1.031823
625	1.058540
626	0.941669
627	0.998755
628	0.996733
629	1.026536
630	0.990132
631	0.985073
632	0.961001
633	0.969637
634	0.988013
635	0.974567
636	0.956867
637	0.961236
638	0.976158
639	0.999278
640	1.059225
641	1.043532
642	1.038737
643	1.051208
644	1.112108
645	1.004126
646	1.067103
647	1.084211
648	0.978897
649	0.947970
650	0.955367
651	0.959460
652	1.003564
653	1.012704
654	0.989875
656	0.991162
657	1.018688
658	0.999902
659	0.985586
660	0.967744
661	1.013711
662	0.988496
663	1.016431
664	0.957975
665	1.009656
666	1.014294
667	1.017221
668	0.971909
669	1.001405
670	1.012854
671	0.995169
672	1.017227
673	1.045382
674	1.004583
675	0.981795
676	1.022774
677	0.992564
678	1.015268
679	0.990663
680	0.995890
681	0.973915
682	0.992408
683	1.004544
684	0.999644
685	1.005124
686	0.964483
687	0.982403
688	1.008806
689	1.020628
690	0.984221
691	1.017243
692	0.967860
693	1.015689
694	1.009897
695	1.005601
696	1.012280
697	1.014346
698	0.999270
699	1.035139
700	1.022358
701	1.020696
702	1.010671
703	1.001745
704	0.983894
705	1.038243
